Video ID,Comment,Published At
ObjSFRz_Jw8,이런 말 들은 적 있어요 나무 젓가락 사용 당연하게도 환경 을 파괴 하 지만 그렇다고 쇠 젓가락 씻는데 세제 쓰는 건 환경 을 파괴 하지 않는가 그렇다고 그냥 물 로만 씻으면 위생 건강 문제 생길테고 애초 인간 나아가 생명 존재 자체 대변 등 환경 을 파괴 하는데 강박 적 환경 주는 피해 수렴 하게 만드는데 집착 하지 말고 조금 점진 적 인 시각 환경보호 바라보는 게 바람직하다 봅니다 먼 길 아예 안 갈수 없으니 대중교통 즐겨 타고 소고기 대신 돼지고기 닭고기 즐기고 위 에서 말 젓가락 경우 에도 나무 젓가락 을 쓰기 보단 세재 조금 써서 오물 을 씻어내는 게 환경 훨씬 부담 덜 간다 는걸 우린 모두 알고있죠 친환경 시설 같은 경우 에도 당장 원자재 문제 등 환경 부담 더 가겠지만 장기 적 볼 때 환경 을 그 보다 더 보호 할 수 있으니 짓는 것 아닐까 요 아 우유팩 물 로 헹 구기 귀찮아,2023-06-28T06:08:02Z
ObjSFRz_Jw8,환경 을 지키는 방법 을 알려주셔서 감사합니다,2023-06-18T22:54:44Z
ObjSFRz_Jw8,그냥 친환경 할거면 소비 아예 못 하게 하라 고 플라스틱 봉투 천 번 사용 하면 에코 백 백 번 쓰는거보다 친환경 인게 뻔한건데,2023-06-12T16:10:39Z
ObjSFRz_Jw8,아니 그럼 뭐 일반 시민 에게 얼마나 분리수거 계속 자꾸 짊어지 게 하는거냐 그래 캔 플라스틱 등 일일이 분리 해서 내다 버리는거 까지야 할수 있다고 근데 것 적당히 해야지 매번 국민 에게만 분리수거 강요 하냐,2023-06-08T17:24:49Z
CYHnOJv9xcI,저건 대체 어떤 새끼 만든거냐,2023-10-30T22:53:42Z
CYHnOJv9xcI,그냥 빨대 금지 해라 컵 고 마셔 무슨 종이 빨대 타령 이야,2023-10-25T08:05:26Z
CYHnOJv9xcI,종이 빨대 기사 올려주셔서 감사합니다,2023-10-13T06:55:23Z
CYHnOJv9xcI,문벌 구가 싸지른 똥,2023-10-13T02:59:53Z
CYHnOJv9xcI,문재인 또 또 또 당 신입 니까,2023-10-08T01:15:56Z
CYHnOJv9xcI,맛없는 풀테 귀 게다가 카프리썬 개 짜증나,2023-10-03T05:57:52Z
CYHnOJv9xcI,전 정부 하 일이 그렇지 뭐,2023-09-24T10:44:01Z
CYHnOJv9xcI,친환경 비건 지랄 하더니,2023-09-22T09:10:01Z
CYHnOJv9xcI,엥 뭔 소리 지 나라 에서 법적 종이 빨대 쓰라고 바꿔서 그런거잖아 벌금 까지 내 라며,2023-09-15T02:31:13Z
CYHnOJv9xcI,이제 앞 영업 장 규정 플라스틱 빨대 사용 을 금지 규정 을 정해 놔 서다 종이 빨대 로 하는데가 많아서 어쩔 수가 없습니다 그러니 빨대 없이 마시면 되는거구요 정 빨대 없이 못 마시겠다하면 개인 빨대 들고 다니시면 됩니다,2023-09-01T16:56:35Z
CYHnOJv9xcI,선동 할 땐 쓴 거북이 코 꽂힌거는 빨대 아니라 일회용 포크 였음,2023-08-30T06:49:35Z
CYHnOJv9xcI,계속 종이 빨대 주렴 쓰래 기 제대로 안 버리고 종이 빨대 만 길거리 줄줄줄 뿌리 고 다닐거다 병신 법 맞는지 일반 현실 맞는지 싸워 보자 병신 정부 야 층 높이 건물 에서 있는 종이 빨대 마다 하나 씩 길거리 위 던져주지,2023-08-26T21:48:14Z
CYHnOJv9xcI,저 거 여자 빨던거잖아 친환경 이니 비건 이니 타령 하면서 정작 그게 더 환경오염 인데 하여간 쯧,2023-08-23T17:55:56Z
CYHnOJv9xcI,단순히 생각 해봐도 종이 빨대 쓰는 것 보다 종이컵 을 쓰는게 더 낫습니다,2023-08-23T16:10:24Z
CYHnOJv9xcI,빨대 종이 로 만든건 한거지만 플라스틱 빨대 플라스틱 일종 입니다 빨대 천 개 만 모여도 플라스틱 인 건아 시 죠 바다 오염시키지 마시고 그냥 플라스틱 류 버리면 됩니다 우리나라 다 좋고 자랑스러운데 사람 너무 자연 대한 지식 부족한것 같아요 산재 나 화재 폭풍 같은것도 미리 막고 칼 못 쓰게 해야 해 요 항상 대비 하는 습관 중요하고 배 나 비행 기차 사고 대 비도 철저히 해야하는것 중요합니다,2023-08-15T08:43:51Z
CYHnOJv9xcI,어떤 미친 새끼 종이 빨대 건의 겨 바다 오염 프로 종이 빨대 거 프로 이상 어망 이다 이건 아냐 개 넘 덜,2023-08-01T12:49:03Z
CYHnOJv9xcI,전형 적 인 그린워시,2023-07-31T11:21:03Z
CYHnOJv9xcI,빨대 없이 그냥 마시라고 해 라,2023-07-28T13:29:54Z
CYHnOJv9xcI,원샷 해라는 소리 여 어이 그,2023-07-28T13:21:38Z
CYHnOJv9xcI,어이 그 돌대가리 새끼,2023-07-28T13:20:41Z
